,Name,Hometown,High School,Year,sport
8,Sam Smith,"Hanson, Mass. ", South Shore United,2022,womens-soccer
10,Brooke Gierczak,"San Diego, Calif. ", Rebels SC,2022,womens-soccer
13,Samantha Agresti,"Swampscott, Mass. ", FC Stars,2022,womens-soccer
14,Kate Goggins,"Orange County, Calif. ", CDA Slammers,2022,womens-soccer
20,Michela Agresti,"Swampscott, Mass. ", FC Stars,2022,womens-soccer
24,Sydney Moore,"Farmingdale, N.Y. ", SUSA FC,2022,womens-soccer
25,Emma Badger,"Wells, Maine ", Seacoast United,2022,womens-soccer
0,Mackenzie Egan,"Parker, Colo. ", Colorado Storm,2021,womens-soccer
3,Haley Thomas,"Kennewick, Wash. ", Weber State,2021,womens-soccer
4,Jenna Bike,"Trumbull, Conn. ", CFC United,2021,womens-soccer
7,Zoie Allen,"Smithfield, R.I. ", NEFC,2021,womens-soccer
10,Emily Knous,"Long Beach, Calif. ", University of Arizona,2021,womens-soccer
11,Becca McCourt,"Danville, Calif. ", Mustang SC,2021,womens-soccer
12,Megan Crevoiserat,"Mequon, Wisc. ", Saint Louis University,2021,womens-soccer
13,Linda Boama,"Reykjavík, Iceland ", Thróttur Reykjavík FC,2021,womens-soccer
14,Taliyah Walker,"Toronto, Ontario ", Ontario REX/Canada U17,2021,womens-soccer
17,Abby McNamara,"Dayton, Ohio ", Wake Forest,2021,womens-soccer
18,Rebecca Groseibl,"Hardwick, N.J. ", Match Fit Academy,2021,womens-soccer
19,Emma Goggins,"Orange County, Calif. ", CDA Slammers,2021,womens-soccer
20,Alison Heckman,"Lititz, Pa. ", Penn Fusion,2021,womens-soccer
24,Mia Karras,"Middleton, Mass. ", FC Stars,2021,womens-soccer
1,Allie Augur,"Northford, Conn. ", CFC United,2020,womens-soccer
13,Charlie Brandin,"San Mateo, Calif. ", MVLA SC,2020,womens-soccer
14,Nye Day,"Kentfield, Calif. ", Marin FC,2020,womens-soccer
18,Riley Lochhead,"Southborough, Mass. ", NEFC,2020,womens-soccer
19,Jillian Jennings,"Montclair, N.J. ", Match Fit Academy,2020,womens-soccer
0,Maddie Murphy,"Grafton, Mass. ", FC Stars,2019,womens-soccer
2,Lindsay Groves,"Wilton, Conn. ", CFC United,2019,womens-soccer
4,Erin Convery,"Basking Ridge, N.J. ", PDA,2019,womens-soccer
5,Emily Langenderfer,"Lone Tree, Colo. ", Colorado Storm,2019,womens-soccer
6,Gaby Carreiro,"Upton, Mass. ", FC Stars,2019,womens-soccer
7,Emily Weintraub,"Seattle, Wash. ", Seattle Reign Academy,2019,womens-soccer
9,Kayla Duran,"Woburn, Mass. ", FC Stars,2019,womens-soccer
11,Francesca Venezia,"Wantagh, N.Y. ", East Meadow FC,2019,womens-soccer
12,Jade Ruiters,"Gaithersburg, Md. ", MSC United,2019,womens-soccer
13,Kayla Jennings,"Montclair, N.J. ", Match Fit Academy,2019,womens-soccer
15,Hailee Perri,"Pittsburgh, Pa. ", Pittsburgh Riverhounds,2019,womens-soccer
16,Olivia Vaughn,"Montclair, N.J. ", Match Fit Academy,2019,womens-soccer
23,Gianna Mitchell,"Springfield, Mass. ", FC Stars,2019,womens-soccer
25,Alexia Lema,"Sonoma, Calif. ", Marin FC,2019,womens-soccer
0,Maddie Murphy,"Grafton, Mass. ", Grafton HS,2018,womens-soccer
1,Ya Ya Van Ness,"Saratoga Springs, N.Y. ", Saratoga Springs,2018,womens-soccer
2,Elysa Virella,"Sicklerville, N.J. ", Gloucester Catholic,2018,womens-soccer
3,Rachel Newborough,"Leeds, England ", Univ. of Leeds,2018,womens-soccer
4,Jenna Bike,"Trumbull, Conn. ", St. Joseph's,2018,womens-soccer
5,Erin Convery,"Basking Ridge, N.J. ", Ridge HS,2018,womens-soccer
6,Emily Langenderfer,"Lone Tree, Colo. ", Regis Jesuit,2018,womens-soccer
7,Gaby Carreiro,"Upton, Mass. ", Nipmuc Regional HS,2018,womens-soccer
8,Kaitlyn Bryan,"Sanford, Maine ", Brewster Academy,2018,womens-soccer
9,Carly Leipzig,"Allendale, N.J. ", Northern Highlands,2018,womens-soccer
10,Kayla Duran,"Woburn, Mass. "," Buckingham, Browne & Nichols",2018,womens-soccer
11,Gabby Rouse,"Ellicott City, Md. ", St. John's College,2018,womens-soccer
12,Francesca Venezia,"Wantagh, N.Y. ", St. Anthony's,2018,womens-soccer
13,Jade Ruiters,"Gaithersburg, Md. ", Academy of the Holy Cross,2018,womens-soccer
14,Kayla Jennings,"Montclair, N.J. ", Montclair HS,2018,womens-soccer
15,Mijke Roelfsema,"Den Haag, The Netherlands ", Segbrock College,2018,womens-soccer
16,Sam Coffey,"Sleepy Hollow, N.Y. ", Masters School,2018,womens-soccer
17,Olivia Vaughn,"Montclair, N.J. ", Montclair Kimberly Acadmy,2018,womens-soccer
18,Julia Homan,"Allendale, N.J. ", Northern Highlands,2018,womens-soccer
19,Riley Lochhead,"Southborough, Mass. ", St. Mark's,2018,womens-soccer
20,Jillian Jennings,"Montclair, N.J. ", Montclair,2018,womens-soccer
21,Mia Karras,"Middleton, Mass. ", The Brooks School,2018,womens-soccer
22,Meredith Thompson,"Madison, Wisc. ", Madison West,2018,womens-soccer
23,Gianna Mitchell,"Springfield, Mass. ", Pope Francis HS,2018,womens-soccer
24,Alexis Bryant,"Kensington, Md. ", Georgetown Visitation,2018,womens-soccer
25,Alexia Lema,"Sonoma, Calif. ", Marin Academy,2018,womens-soccer
0,Hannah Winner,"Springfield, Virginia ", West Springfield,2017,womens-soccer
3,Lauren Berman,"Canton, Mass. ", Canton,2017,womens-soccer
10,Allyson Swaby,"West Hartford, Conn. ", William Hall,2017,womens-soccer
15,Holly Confalone,"Summit, N.J. ", Summit,2017,womens-soccer
22,Madison Kenny,"Toms River, N.J. ", Toms River South,2017,womens-soccer
0,Erin Seppi,"Monroe Township, N.J. ", Monroe,2016,womens-soccer
3,Amber Stearns,"San Antonio, Texas ", Johnson High School,2016,womens-soccer
5,Meghan MacDonald,"Glen Ridge, N.J. ", Glen Ridge,2016,womens-soccer
14,Samantha Hiatt,"Seattle, Washington ", Seattle Prep,2016,womens-soccer
15,Andrea O'Brien,"Concord, Mass. ", Concord-Carlisle,2016,womens-soccer
17,Rosie DiMartino,"Massapequa Park, N.Y. ", Massapequa Park,2016,womens-soccer
18,Monique Fischer,"Walpole, Mass. ", Noble and Greenough,2016,womens-soccer
19,Hayley Dowd,"Peabody, Mass. ", Peabody,2016,womens-soccer
20,McKenzie Meehan,"Glocester, R.I. ", LaSalle Academy,2016,womens-soccer
24,Caitlyn Keenan,"Bow, N.H. ", Bow,2016,womens-soccer
25,Kaitlyn Bryan,"Sanford, Me. ", Brewster Academy,2016,womens-soccer
0,Alexandra Johnson,"Westwood, Mass. ", Noble and Greenough,2015,womens-soccer
1,Coco Woeltz,"Boston, Mass. ", Noble and Greenough,2015,womens-soccer
4,Lauren Bernard,Colchester Vt. , Colchester,2015,womens-soccer
7,Jillian Lutz,"Houston, Texas ", Clear Lake,2015,womens-soccer
11,Jana Jeffrey,"Richardson, Texas ", Ursuline Academy of Dallas,2015,womens-soccer
12,Shea Newman,,,2015,womens-soccer
13,Madison Meehan,"Glocester, R.I. ", LaSalle Academy,2015,womens-soccer
16,Molly McGoldrick,"Reading, Mass. ", Brooks School,2015,womens-soccer
22,Cami Didio,"Oradell, N.J. ", Immaculate Heart Academy,2015,womens-soccer
23,Katie Lund,"Dallas, Texas ", Ursuline Academy of Dallas,2015,womens-soccer
24,Madeline McCracken,"Lynch Station, Va. ", Altavista Combine,2015,womens-soccer
2,Casey Morrison,"York, Pa. ", Central York,2014,womens-soccer
3,Lauren Bernard,"Colchester, Vt. ", Colchester,2014,womens-soccer
4,Meg MacDonald,"Glen Ridge, N.J. ", Glen Ridge,2014,womens-soccer
5,Emily Hoffend,"Frisco, Texas ", Ursuline Academy of Dallas,2014,womens-soccer
6,Jill Lutz,"Houston, Texas ", Clear Lake,2014,womens-soccer
7,Stephanie McCaffrey,"Winchester, Mass. "," Buckingham, Browne & Nichols",2014,womens-soccer
18,Darien Dunham,"Cheshire, Conn. ", Cheshire Academy,2014,womens-soccer
19,Marina Padovani,"Swampscott, Mass. ", Swampscott,2014,womens-soccer
8,Gibby Wagner,"Wall, NJ ", Wall,2013,womens-soccer
10,Jessica Holmes,"DeWitt, N.Y. ", Jamesville-DeWitt,2013,womens-soccer
12,Ashleigh Ward,"Nelson, New Zealand ", Cashmere,2013,womens-soccer
13,Mariah Winters,"Burbank, CA ", Notre Dame High School,2013,womens-soccer
15,Patrice Vettori,"Dedham, MA ", Dedham,2013,womens-soccer
17,Zoe Lombard,,,2013,womens-soccer
20,Jackie Vaccari,"Torrington, CT ", The Gilbert School,2013,womens-soccer
21,Rachel Davitt,"Basking Ridge, NJ ", Ridge High,2013,womens-soccer
22,Jessica Mickelson,"Pleasanton, CA ", Amador Valley,2013,womens-soccer
23,Jena Keffer,"Roseville, CA ", St. Francis,2013,womens-soccer
1,Victoria DiMartino,"Massapequa Park, NY ", Massapequa,2012,womens-soccer
6,Maddie Payne,"Menlo Park, CA ", St. Francis,2012,womens-soccer
8,Morgan Hiler,"South Bend, IN ", St. Joseph's,2012,womens-soccer
11,Julie Campbell,"Ridgewood, NJ ", Ridgewood,2012,womens-soccer
13,Alicia Blose,"Mill Valley, CA ", Tamalpais,2012,womens-soccer
15,Linzy Rakestraw,"Tampa, FL ", Plant High School,2012,womens-soccer
19,Kristen Mewis,"Hanson, MA ", Whitman-Hanson,2012,womens-soccer
23,Alexa Gaul,"Naperville, IL ", Texas,2012,womens-soccer
26,Bria Washington,"Kennesaw, GA ", Woodward Academy,2012,womens-soccer
27,Emily Armstrong,"Collegeville, PA ", Perkiomen Valley,2012,womens-soccer
5,Alyssa Pember,"Northport, NY ", Northport,2011,womens-soccer
11,Julia Bouchelle,"Cockeysville, MD ", Notre Dame Prep,2011,womens-soccer
15,Alaina Beyar,"Staten Island, NY ", South Side,2011,womens-soccer
20,Stephanie Wirth,"Denville, NJ ", Morris Knolls,2011,womens-soccer
23,Jillian Mastroianni,"Durham, CT ", Choate Rosemary,2011,womens-soccer
1,Chelsea Regan,"Raritan, NJ ", Bridgewater-Raritan,2010,womens-soccer
6,Amy Caldwell,"Braintree, MA ", Braintree,2010,womens-soccer
8,Natalie Crutchfield,"Acton, MA ", Acton-Boxborough Regional,2010,womens-soccer
10,Hannah Cerrone,"Wappingers Falls, NY ", Roy C. Ketcham,2010,womens-soccer
13,Jill MacNeil,"Marshfield, MA ", Archbishop Williams,2010,womens-soccer
14,Brooke Knowlton,"Rexford, NY ", Niskayuna,2010,womens-soccer
0,Halie Pappion,"Lake Charles, LA ", Barbe,2024,softball
1,Tannis Jackin,,,2024,softball
2,Gator Robinson,,,2024,softball
3,Abby Dunning,"Burr Ridge, Ill. ", Marist,2024,softball
4,Zoe Hines,"Debary, Fla. ", University,2024,softball
5,Kali Case,"Palos Heights, Ill. ", Marist,2024,softball
6,Jules Shields,,,2024,softball
7,Darien McDonough,"Lincoln, R.I. ", Lasalle Academy,2024,softball
8,Gabriella Aughton,"Pittsburgh, PA ", Pine-Richland,2024,softball
9,Kamryn Warman,"Madison, Ala. ", Sparkman,2024,softball
10,Meghan Schouten,"Phoenix, Ariz ", Xavier College Prepatory,2024,softball
11,Hannah Slike,"Chula Vista, Calif. ", Eastlake,2024,softball
12,Addison Jackson,,,2024,softball
13,Elisabeth Laviolette,"Longboat Key, Fla. ", Brentwood,2024,softball
14,Jordan Stephens,,,2024,softball
15,Makenna Segal,,,2024,softball
16,Sammy Horn,,,2024,softball
17,Katelyn Deguire,,,2024,softball
18,Maycee Hilt,"Peoria, Ariz ", Liberty,2024,softball
19,Emma Jackson,,,2024,softball
20,Nicole Giery,"Vienna, Va. ", Madison,2024,softball
21,Erika Andal,"Pembroke Pines, Fla. ", Pembroke Pines Charter,2024,softball
0,Susannah Anderson,"Alexandria, Va. ", Mount Vernon,2023,softball
1,Maddy Carpe,"Ashburn, Va. ", Stone Bridge,2023,softball
5,Abigail Knight,"Robbinsville, N.C. ", Robbinsville,2023,softball
6,Gianna Sarlo,"Little Ferry, N.J. ", Bergen County Technical,2023,softball
8,Djhane Valido,"La Mirada, Calif. ", La Mirada,2023,softball
9,Mia Bueno,"West Newton, Mass. ", Newton North,2023,softball
17,Sofia Earle,"Concord, Calif ", Carondelet,2023,softball
19,AJ Alatorre,"La Habra, Calif. ", La Habra,2023,softball
3,Kristin Giery,"Vienna, Va. ", James Madison,2022,softball
10,Ellie Mataya,"Burke, Va. ", Lake Braddock Secondary School,2022,softball
12,Gianna Boccagno,"Coral Springs, Fla. ", Coral Springs Charter School,2022,softball
14,Kennedy Labshere,"El Cajon, Calif. ", Valhalla,2022,softball
16,Peyton Schnackenberg,"Belle Mead, N.J. ", Montgomery,2022,softball
5,CC Cook,"Phoenix, Ariz. ", Pinnacle,2021,softball
6,Gianna Randazza,"Clark, N.J. ", Arthur L. Johnson,2021,softball
9,Jules Trevino,"Cypress, Texas ", Cypress Ranch,2021,softball
10,Jenna Ergle,"Sumiton, Ala. ", Sumiton Christian School,2021,softball
12,Payton Cox,"Lewis Center, Ohio ", Olentangy,2021,softball
17,Emme Martinez,"Hemet, Calif. ", West Valley,2021,softball
2,Sarah Stocker,"Franklin, Lakes, N.J. ", Indian Hills,2020,softball
9,Haley White,"San Diego, Calif. ", Torrey Pines,2020,softball
16,Britney Richardson,"Park Ridge, Ill. ", Maine South,2020,softball
1,Lexi DiEmmanuele,"Weston, Fla. ", Cypress Bay,2019,softball
6,Kendra Friedt,"Southington, Conn. ", Southington,2019,softball
7,Allyson Moore,"Clayton, N.J. ", Clayton,2019,softball
11,Maddison Hamilton,"Grosse Point Farms, Mich. ", University Liggett School,2019,softball
13,Camryn Dolby,"Round Hill, Va. ", Woodgrove High School,2019,softball
14,Carlie Sanders,"DeSoto, Missouri ", Hillsboro High School,2019,softball
16,Carly Severini,"Clinton, N.J. ", North Hunterdon,2019,softball
0,Jordan Chimento,"Broken Arrow, Okla. ", Bishop Kelley,2018,softball
2,Annie Murphy,"Washington, N.J. ", Deptford,2018,softball
3,Chloe Sharabba,"Aliso Viejo, Calif. ", Aliso Niguel,2018,softball
4,Olivia Markopoulos,"Crozet, Va. ", Western Albemarle,2018,softball
7,Brenna Griesser,"Tucson, Ariz. ", Canyon Del Oro,2018,softball
12,Delaney Belinskas,"Port Orange, Fla. ", Williston Northampton,2018,softball
13,Cami Sellers,"Los Alamitos, Calif. ", Los Alamitos,2018,softball
14,Jessica Dreswick,"Flemington, N.J. ", Montverde Academy,2018,softball
16,Allyson Frei,"Branchville, N.J. ", High Point Regional,2018,softball
1,Chloe Dubocq,"Flagstaff, Ariz. ", Phillips Exeter Academy,2017,softball
5,Halle Hixenbaugh,"Osceola, Ind. ", Penn,2017,softball
6,Jordan Weed,"Toms River, NJ ", Toms River East,2017,softball
7,Taylor Coroneos,"Sewell, NJ ", Washington Township,2017,softball
8,Natalie Wadolowski,"Southington, Conn. ", Southington,2017,softball
13,Madison Paulson,"Windermere, FL ", West Orange High School,2017,softball
14,Tatiana Cortez,"Houston, TX ", Westside High School,2017,softball
15,Megan Overton,"Greenwood, Ind. ", Greenwood,2017,softball
18,Dani Thomas,"Moraga, Calif. ", Campolindo,2017,softball
4,Megan Cooley,"Mill Creek, Wash. ", Henry M. Jackson,2016,softball
5,Jessie Daulton,"Trabuco Canyon, Calif. ", Santa Margarita Catholic,2016,softball
11,Stephanie Lord,"Agoura, Calif. ", Agoura,2016,softball
4,Annie Sommers,"Pasadena, Calif. ", Maranatha,2015,softball
9,Chelsea Dimon,"Florence, N.J. ", Notre Dame,2015,softball
10,Taylor Michalski,"Munster, Ind. ", Munster,2015,softball
0,Ronnie Ayers,"Duvall, Wash. ", Eastside Catholic,2014,softball
1,Nicole Koszowski,"Mountainside, N.J. ", Governor Livingston,2014,softball
8,Lindsay Spirito,"Chelmsford, Mass. ", Bishop Guertin,2014,softball
9,Nicole D'Argento,"Ashland, Mass. ", Ashland,2014,softball
11,Alana DiMaso,"Holmdel, N.J. ", Red Bank Catholic,2014,softball
15,Tory Speer,"Trabuco Canyon, Calif. ", Mission Viejo,2014,softball
16,Megan Scanlon,"Toms River, N.J. ", The Hun School,2014,softball
6,CJ Chirichigno,"Costa Mesa, Calif. ", Mater Dei,2013,softball
10,Maria Pandolfo,"Reading, Mass. ", Reading Memorial,2013,softball
12,Meg Scanlon,"Lawrenceville, N.J. ", The Hun School,2013,softball
0,Morgan Kidd,"Peachtree City, Ga. ", McIntosh,2012,softball
3,Amanda Horowitz,"Westminster, Calif. ", Huntington Beach,2012,softball
4,Brittany Wilkins,"Suffolk, Va. ", Nansemond Suffolk Academy,2012,softball
5,Ali Lynette-Krech,"Toronto, Ontario ", Woburn Collegiate Institution,2012,softball
6,Chelsea LoBue,"Scarsdale, N.Y. ", Scarsdale,2012,softball
7,Andrea Filler,"Fort Wayne, Ind. ", Bishop Dwenger,2012,softball
12,Bree Tanke,"Manalapan, N.J. ", Manalapan,2012,softball
14,Lizzy Ploen,"Naperville, Ill. ", Naperville Central,2012,softball
16,Rene Delagrammaticas,"Vista, Calif. ", Santa Fe Christian,2012,softball
7,Allison Gage,"LaGrange, Ill. ", Lyons Township,2011,softball
8,Carolyn Jones,"Centreville, Va. ", Westfield,2011,softball
15,Gemma Ypparila,"Thousand Oaks, Calif. ", La Reina,2011,softball
16,Alison Kooistra,"Santa Ana, Calif. ", Rosary,2011,softball
1,Blair Destito,"Hamden, Conn. ", Sacred Heart Academy,2010,softball
3,Renee Ramos,"Chino, Calif. ", Don Lugo,2010,softball
5,Allie Thunstrom,,,2010,softball
6,Lisa Omoto,"Torrance, Calif. ", Torrance,2010,softball
10,Danielle Pandolfo,"Reading, Mass. ", Reading,2010,softball
16,Dani Weir,"Redmond, Wash. ", Woodinville,2010,softball
17,Taylor Peyton,"Fullerton, Calif. ", Rosary,2010,softball
18,Amy Tunstall,"Yorba Linda, Calif. ", Esperanza,2010,softball
0,Kasey Anderson,"Gaithersburg, Md. ", Connelly School of the Holy Child,2023,swimming-and-diving
1,Elena Aramini,"Reno, NV ", Bishop Manogue Catholic,2023,swimming-and-diving
2,Gigi Baldacci,"Alamo, Calif. ", Carondelet,2023,swimming-and-diving
3,Izzy Bishop,"Winter Springs, Fla. ", Oveido,2023,swimming-and-diving
4,Stefanie Burgess,,,2023,swimming-and-diving
5,Ella Derby,,,2023,swimming-and-diving
6,Katie Drumm,"Hinsdale, Ill. ", Fenwick,2023,swimming-and-diving
7,Mary Kate Gannon,"LaGrange Park, Ill. ", Lyons Township,2023,swimming-and-diving
8,Aurelie Honsberger,"Verbier, Switzerland ", Dubai International Academy,2023,swimming-and-diving
9,Olivia Howard,"Houston, Texas ", The Kinkaid School,2023,swimming-and-diving
10,Anna Mae King,"Barrington, Ill. ", Barrington,2023,swimming-and-diving
11,Megan Kramer,"Raynham, Mass. ", Bridgewater Raynham Regional High School,2023,swimming-and-diving
12,Mary Kate Leonard,"Ivyland, Pa. ", Mount Saint Joseph Academy,2023,swimming-and-diving
13,Emma McNulty,"Forest Hills, N.Y. ", The Mary Louis Academy,2023,swimming-and-diving
14,Liza Murtagh,"Wilmington, N.C. ", Cape Fear Academy,2023,swimming-and-diving
15,Tierney Regan,"Duxbury, Mass. ", Duxbury,2023,swimming-and-diving
16,Abby Russell,"Richmond, Va. ", John Randolph Tucker,2023,swimming-and-diving
17,Claire Russell,"Charlotte, N.C. ", Myers Park,2023,swimming-and-diving
18,Julienne Saliou,"Centerport, N.Y. ", Harborfields,2023,swimming-and-diving
19,Adair Sand,"McLean, Va. ", The Bolles School,2023,swimming-and-diving
20,Izzy Schone,"McLean, Va. ", Langley,2023,swimming-and-diving
21,Kelly Scott,"Phoenix, Ariz. ", Xavier College Prep,2023,swimming-and-diving
22,Lauren Sielicki,"Clarkston, Mich. ", Marian,2023,swimming-and-diving
23,Samantha Smith,"Chevy Chase, Md. ", Bethesda-Chevy Chase High School,2023,swimming-and-diving
24,Jessica Tonole,"Lunenburg, Mass. ", Lunenburg High School,2023,swimming-and-diving
25,Ava Wirtanen,"Lexington, Mass. ", Lexington,2023,swimming-and-diving
14,Sophia Miller,"Louisville, Ky. ", Sacred Heart Academy,2022,swimming-and-diving
16,Livy Poulin,"Concord, Mass. ", Concord-Carlisle,2022,swimming-and-diving
20,Lindsey Ryalls,"Dallas, Texas ", Frisco,2022,swimming-and-diving
29,Sofia Zinis,"Denver, Colo. ", JK Mullen,2022,swimming-and-diving
2,Nicole Barkemeyer,"Morristown, N.J. ", Morristown,2021,swimming-and-diving
3,Isabel Blaze,"Darien, Conn. ", Darien High School,2021,swimming-and-diving
4,Catherine Bradac,"Denver, Co. ", Regis Jesuit High School,2021,swimming-and-diving
5,Mackenna Buchanan,"Marietta, Ga. ", George Walton Comprehensive High School,2021,swimming-and-diving
6,Kate Cilley,"Alamo, Calif. ", Carondelet,2021,swimming-and-diving
7,Haley Dolan,"Bingham Farms, Mich. ", Seaholm High School,2021,swimming-and-diving
13,Alexa Lantin,"Harrison, N.Y. ", School of the Holy Child Rye,2021,swimming-and-diving
15,Anna Milia,"Charlotte, N.C. ", Ardrey Kell High School,2021,swimming-and-diving
18,Hannah Neilsen,"Nashville, Tenn. ", St. Cecilia Academy,2021,swimming-and-diving
24,Ashleigh Scott,"Oakville, Ontario ", Loomis Chaffee School,2021,swimming-and-diving
29,Gracie Wang,"Seattle, Wash. ", Newport,2021,swimming-and-diving
8,Grace Edwards,"Richmond, Va. ", Freeman High School,2020,swimming-and-diving
10,Maura Grimes,"Coatesville, Pa. ", Unionville High School,2020,swimming-and-diving
11,Ali Kea,"Westford, Mass. ", Westford Academy,2020,swimming-and-diving
13,Madeline King,"Kingston, Mass. ", Sacred Heart High School,2020,swimming-and-diving
15,Michaela McGeary,"Newtown Square, Pa. ", Academy of Notre Dame,2020,swimming-and-diving
25,Ellie Uhl,"Stamford, Conn. ", Deerfield Academy,2020,swimming-and-diving
2,Claudia Brady,"Oyster Bay, N.Y. "," Sacred Heart Academy, Hempstead",2019,swimming-and-diving
5,Taylor Covington,"Gaffney, S.C. ", Gaffney High School,2019,swimming-and-diving
6,Aileen Coyne,"Westport, Conn. ", Staples High School,2019,swimming-and-diving
7,Natalie Dalla Riva,"West Caldwell, N.J. ", James Caldwell High School,2019,swimming-and-diving
8,Jamie Doherty,"Chicago, Ill. ", St. Ignatius College Prep.,2019,swimming-and-diving
10,Julia Donahue,"Andover, Mass. ", Andover,2019,swimming-and-diving
12,Kristina Fecarotta,"Rancho Santa Margarita, Calif. ", Santa Margarita Catholic High School,2019,swimming-and-diving
14,Mariel Green,"Charlotte, N.C. ", Charlotte Catholic High School,2019,swimming-and-diving
16,Katie Hayes,"River Hills, Wis. ", University School of Milwaukee,2019,swimming-and-diving
20,Victoria Lin,"Middleton, Wis. ", Middleton High School,2019,swimming-and-diving
24,Lauren Quinn,"Wilbraham, Mass. ", Minnechaug Regional High School,2019,swimming-and-diving
27,Laney Thomas,"Wildwood, Mo. ", Lafayette High School,2019,swimming-and-diving
0,Maria Abrams,"Bedford, N.Y. ", Fox Lane High School,2018,swimming-and-diving
4,Elizabeth Canning,"Wilmette, Ill. ", Loyola Academy,2018,swimming-and-diving
7,Sydney Dacey,"Middleboro, Mass. ", Bridgewater-Raynham High School,2018,swimming-and-diving
9,Julie Dobson,"Westchester, Penn. ", Villa Maria Academy,2018,swimming-and-diving
12,Hope Dragelin,"Charlotte, N.C. ", Charlotte Latin School,2018,swimming-and-diving
14,Ina Elcott,"Poughkeepsie, N.Y. ", Arlington High School,2018,swimming-and-diving
15,Caroline Even,"Wethersfield, Conn. ", Wethersfield High School,2018,swimming-and-diving
17,Mary Fitzsimmons,"Chappaqua, N.Y. ", Horace Greeley High School,2018,swimming-and-diving
18,Erika Freeman,"Fogelsville, Penn. ", Parkland High School,2018,swimming-and-diving
19,Dominique Gray,"Orange County, Calif. ", Tesoro High School,2018,swimming-and-diving
22,Sarah Hanning,"Bartlett, Ill. ", Bartlett High School,2018,swimming-and-diving
23,Kelsey Holmes,"South Barrington, Ill. ", Barrington High School,2018,swimming-and-diving
24,Katherine Karle,"Mount Kisco, N.Y. ", Fox Lane High School,2018,swimming-and-diving
29,Dakota Meyer,"Norwalk, Conn. "," Academy of Our Lady of Mercy, Lauralton Hall",2018,swimming-and-diving
31,Cecilia O'Reilly,"Hingham, Mass. ", Hingham High School,2018,swimming-and-diving
32,Laura Packer,"Wayne, Penn. ", Radnor High School,2018,swimming-and-diving
34,Avrey Rocca,"Gainesville, Fla. ", The Bolles School,2018,swimming-and-diving
35,Maria Russo,"Flemington, N.J. ", Hunterdon Central Regional High School,2018,swimming-and-diving
37,Gabriella Taghian,"Westwood, Mass. ", Westwood High School,2018,swimming-and-diving
1,Amanda Bieler,"Darien, Conn. ", Darien High School,2017,swimming-and-diving
4,Julianna Carbone,"Boca Raton, Fla. ", Saint Andrews High School,2017,swimming-and-diving
7,Mary Curley,"Ambler, Penn. ", Gwynedd Mercy Academy High School,2017,swimming-and-diving
23,Danielle Homere,"Hanover Park, Ill. ", Glenbard North High School,2017,swimming-and-diving
24,Chloe Kargodorian,"Los Angeles, Calif. ", Chaminade College Preparatory High School,2017,swimming-and-diving
28,Emily Mann,"Lancaster, Penn. ", Manheim Township High School,2017,swimming-and-diving
33,Alexandria Popera,"Bethesda, Md. ", Connolly School of the Holy Child,2017,swimming-and-diving
34,Caroline Quindlen,"Broomall, Penn. ", Archbishop John Carroll High School,2017,swimming-and-diving
38,Madeline Simone,"Westchester, N.Y. ", Ursuline School,2017,swimming-and-diving
39,Emily Smith,"North Wales, Penn. ", Germantown Academy,2017,swimming-and-diving
1,Molly Anderson,"Olney, Md. ", Sherwood High School,2016,swimming-and-diving
14,Rachel Emodi,"Morristown, N.J. ", Morristown High School,2016,swimming-and-diving
19,Megan Fuqua,"Walnut Creek, Calif. ", Carondelet High School,2016,swimming-and-diving
22,Kelsey Hawthorne,"Granada Hills, Calif. ", Chaminade College Preparatory,2016,swimming-and-diving
23,Shae Heitz,"Victor, N.Y. ", Victor High School,2016,swimming-and-diving
26,Hanna Hunstad,"Rochester, Mich. ", Rochester Adams High School,2016,swimming-and-diving
29,Abigail Kordell,"Lake Forest, Ill. ", Lake Forest High School,2016,swimming-and-diving
30,Grace Kunkel,"Avon, Conn. ", Northwest Catholic High School,2016,swimming-and-diving
31,Corrine Larkin,"Voorhees, N.J. ", Bishop Eustace Preparatory School,2016,swimming-and-diving
33,Madeline Mailliard,"Dallas, Texas ", Parish Episcopal High School,2016,swimming-and-diving
35,Alison McDonough,"Charlotte, N.C. ", Charlotte Catholic High School,2016,swimming-and-diving
36,Mackenzie Merriam,"Plymouth, Minn. ", Wayzata High School,2016,swimming-and-diving
2,Abigail Austin,,,2015,swimming-and-diving
3,Maureen Barron,"Darien, Illinois ", Fenwick High School,2015,swimming-and-diving
6,Lindsay Caplan,"Clifton Park, NY ", Shenendehowa High School,2015,swimming-and-diving
7,Samantha Couillard,"Scarborough, ME ", Scarborough High School,2015,swimming-and-diving
14,Margaret Flanagan,,,2015,swimming-and-diving
17,Grace Gibbons,"Western Springs, Ill. ", Fenwick High School,2015,swimming-and-diving
18,Kelsey Golden,"Duxbury, MA ", Duxbury High School,2015,swimming-and-diving
23,Elizabeth Joseph,,,2015,swimming-and-diving
28,Allison Lloyd,"Fredericksburg, VA ", Stafford Senior Year School,2015,swimming-and-diving
30,Elizabeth Mangone,"Paradise Valley, AZ ", Arcadia High School,2015,swimming-and-diving
32,Elizabeth Manning,"Cherry Hill, NJ ", Merion Mercy Academy,2015,swimming-and-diving
